Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
9041;CA-2020-138177;19/09/2020;24/09/2020;Standard Class;ND-18460;Corporate;85224;FUR-TA-10004607;73.915;1;0.5;-45.8273
9042;CA-2020-114335;28/09/2020;03/10/2020;Standard Class;XP-21865;Consumer;33021;FUR-FU-10000277;337.088;4;0.2;16.8544
9043;CA-2021-168760;22/09/2021;26/09/2021;Second Class;MM-18280;Corporate;90049;OFF-AP-10004532;61.44;3;0;16.5888
9044;CA-2022-168830;07/11/2022;13/11/2022;Standard Class;ML-17395;Corporate;94122;TEC-AC-10003911;479.97;3;0;163.1898
9045;CA-2023-137463;16/12/2023;20/12/2023;Second Class;KM-16225;Corporate;94086;OFF-BI-10003196;5.984;2;0.2;2.244
9046;CA-2023-137463;16/12/2023;20/12/2023;Second Class;KM-16225;Corporate;94086;TEC-AC-10000358;189.95;5;0;45.588
9047;CA-2023-137463;16/12/2023;20/12/2023;Second Class;KM-16225;Corporate;94086;TEC-AC-10000057;149.95;5;0;31.4895
9048;CA-2023-137463;16/12/2023;20/12/2023;Second Class;KM-16225;Corporate;94086;OFF-AR-10001988;29.95;5;0;8.6855
9049;CA-2023-137463;16/12/2023;20/12/2023;Second Class;KM-16225;Corporate;94086;OFF-LA-10003498;44.4;3;0;22.2
9050;CA-2020-124513;21/09/2020;25/09/2020;Standard Class;SL-20155;Home Office;10011;OFF-AR-10002956;66.03;3;0;17.1678
9051;CA-2021-165554;18/05/2021;22/05/2021;Standard Class;AJ-10780;Corporate;90004;OFF-PA-10003724;10.86;2;0;5.3214
9052;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;OFF-AR-10004272;3.36;2;0;0.84
9053;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;OFF-BI-10003291;27.936;4;0.2;9.4284
9054;CA-2020-141838;26/03/2020;31/03/2020;Second Class;DK-12835;Corporate;94122;TEC-PH-10004100;28.784;2;0.2;2.8784
9055;CA-2023-117009;22/09/2023;28/09/2023;Standard Class;BK-11260;Consumer;92704;OFF-SU-10001218;21.96;2;0;6.1488
9056;CA-2021-128993;12/09/2021;17/09/2021;Second Class;CC-12670;Consumer;98103;TEC-AC-10004209;21.98;2;0;8.5722
9057;CA-2021-160227;02/11/2021;04/11/2021;First Class;ED-13885;Home Office;10011;FUR-CH-10002073;2621.322;11;0.1;553.3902
9058;CA-2021-149097;20/10/2021;24/10/2021;Standard Class;SV-20785;Consumer;90045;FUR-FU-10003424;74.76;7;0;23.9232
9059;CA-2021-149097;20/10/2021;24/10/2021;Standard Class;SV-20785;Consumer;90045;FUR-TA-10001086;364.776;3;0.2;27.3582
9060;CA-2022-132304;14/06/2022;18/06/2022;Standard Class;AR-10825;Corporate;98103;FUR-TA-10004619;1115.17;7;0;334.551
9061;CA-2021-136420;20/11/2021;21/11/2021;First Class;CS-12250;Corporate;92024;OFF-BI-10002854;89.696;4;0.2;33.636
9062;CA-2021-136420;20/11/2021;21/11/2021;First Class;CS-12250;Corporate;92024;OFF-LA-10002762;50.12;4;0;23.5564
9063;CA-2022-101623;28/02/2022;06/03/2022;Standard Class;RR-19525;Corporate;10035;OFF-FA-10003495;36.48;6;0;18.24
9064;US-2020-151015;14/10/2020;20/10/2020;Standard Class;BD-11500;Consumer;60653;OFF-PA-10002581;322.192;13;0.2;100.685
9065;US-2020-151015;14/10/2020;20/10/2020;Standard Class;BD-11500;Consumer;60653;OFF-BI-10000343;2.946;3;0.8;-4.8609
9066;US-2020-151015;14/10/2020;20/10/2020;Standard Class;BD-11500;Consumer;60653;OFF-PA-10001184;19.136;4;0.2;6.9368
9067;CA-2023-152968;26/05/2023;30/05/2023;Standard Class;BM-11785;Consumer;22801;TEC-AC-10000521;23.08;2;0;6.924
9068;CA-2022-150077;04/02/2022;10/02/2022;Standard Class;MS-17365;Consumer;20852;TEC-PH-10002890;90.48;2;0;23.5248
9069;CA-2022-106278;02/09/2022;05/09/2022;Second Class;BM-11140;Consumer;98198;FUR-CH-10003061;215.976;3;0.2;-2.6997
9070;CA-2022-106278;02/09/2022;05/09/2022;Second Class;BM-11140;Consumer;98198;OFF-EN-10003567;65.94;3;0;30.9918
9071;CA-2023-147550;04/12/2023;05/12/2023;First Class;KE-16420;Corporate;19134;FUR-FU-10001918;11.352;3;0.2;2.6961
9072;CA-2021-136105;12/06/2021;16/06/2021;Standard Class;SZ-20035;Home Office;47201;OFF-ST-10002444;24.56;2;0;6.8768
9073;CA-2022-142524;04/09/2022;08/09/2022;Standard Class;MB-18085;Consumer;65807;OFF-EN-10003286;16.56;2;0;7.7832
9074;CA-2022-142524;04/09/2022;08/09/2022;Standard Class;MB-18085;Consumer;65807;TEC-AC-10000109;279.95;5;0;67.188
9075;CA-2020-136336;21/04/2020;26/04/2020;Standard Class;DB-13555;Corporate;42420;OFF-ST-10002574;828.84;6;0;0
9076;US-2021-136259;05/11/2021;08/11/2021;First Class;CB-12415;Consumer;44107;OFF-BI-10000773;7.218;3;0.7;-5.5338
9077;US-2021-136259;05/11/2021;08/11/2021;First Class;CB-12415;Consumer;44107;OFF-SU-10004661;27.2;4;0.2;2.04
9078;US-2020-124625;03/11/2020;07/11/2020;Standard Class;SP-20650;Corporate;68104;TEC-AC-10003280;89.97;3;0;18.8937
9079;CA-2022-108105;16/02/2022;23/02/2022;Standard Class;GW-14605;Consumer;42420;FUR-FU-10003773;318.08;4;0;34.9888
9080;CA-2022-108105;16/02/2022;23/02/2022;Standard Class;GW-14605;Consumer;42420;OFF-BI-10002412;5.8;1;0;2.61
9081;CA-2023-166898;11/09/2023;13/09/2023;Second Class;KH-16630;Corporate;92704;TEC-PH-10002564;143.952;6;0.2;17.994
9082;CA-2023-166898;11/09/2023;13/09/2023;Second Class;KH-16630;Corporate;92704;OFF-PA-10002262;19.44;3;0;9.3312
9083;CA-2023-169005;02/11/2023;06/11/2023;Standard Class;BG-11035;Consumer;22153;OFF-AR-10000246;5.56;2;0;1.4456
9084;CA-2021-104038;06/02/2021;08/02/2021;First Class;LO-17170;Corporate;23434;OFF-ST-10002554;146.73;3;0;2.9346
9085;CA-2021-104038;06/02/2021;08/02/2021;First Class;LO-17170;Corporate;23434;OFF-PA-10002751;29.9;5;0;13.455
9086;CA-2022-126102;10/09/2022;12/09/2022;Second Class;DV-13465;Consumer;90049;OFF-BI-10004318;276.784;2;0.2;89.9548
9087;CA-2022-143406;26/09/2022;30/09/2022;Standard Class;LR-17035;Corporate;77041;OFF-AP-10001564;93.032;2;0.8;-251.1864
9088;CA-2022-143406;26/09/2022;30/09/2022;Standard Class;LR-17035;Corporate;77041;FUR-CH-10000513;454.965;5;0.3;-136.4895
9089;CA-2021-150308;15/12/2021;20/12/2021;Standard Class;RR-19525;Corporate;27511;TEC-PH-10001433;246.168;3;0.2;21.5397
9090;CA-2022-131093;17/09/2022;20/09/2022;Second Class;TS-21610;Consumer;45503;OFF-ST-10002790;295.4;5;0.2;-62.7725
9091;US-2023-148831;13/10/2023;15/10/2023;First Class;AH-10210;Consumer;40214;OFF-ST-10002974;348.56;8;0;104.568
9092;CA-2021-162950;28/06/2021;03/07/2021;Second Class;DW-13585;Corporate;45373;OFF-PA-10003177;15.552;3;0.2;5.4432
9093;CA-2021-162950;28/06/2021;03/07/2021;Second Class;DW-13585;Corporate;45373;FUR-BO-10001918;482.94;6;0.5;-376.6932
9094;US-2021-132836;01/06/2021;05/06/2021;Standard Class;AJ-10945;Consumer;48227;TEC-PH-10001299;299.98;2;0;83.9944
9095;US-2021-132836;01/06/2021;05/06/2021;Standard Class;AJ-10945;Consumer;48227;OFF-BI-10004224;403.68;6;0;181.656
9096;US-2021-132836;01/06/2021;05/06/2021;Standard Class;AJ-10945;Consumer;48227;TEC-PH-10001300;41.9;2;0;11.732
9097;US-2021-132836;01/06/2021;05/06/2021;Standard Class;AJ-10945;Consumer;48227;OFF-LA-10004178;28.91;7;0;13.2986
9098;US-2020-158365;12/04/2020;17/04/2020;Standard Class;SV-20785;Consumer;47401;OFF-PA-10000289;32.4;5;0;15.552
9099;CA-2023-152933;12/10/2023;16/10/2023;Standard Class;MG-17650;Home Office;75081;TEC-PH-10002085;369.544;7;0.2;27.7158
9100;CA-2023-152933;12/10/2023;16/10/2023;Standard Class;MG-17650;Home Office;75081;OFF-PA-10001934;10.368;2;0.2;3.7584
9101;CA-2023-152933;12/10/2023;16/10/2023;Standard Class;MG-17650;Home Office;75081;TEC-AC-10003033;791.88;3;0.2;128.6805
9102;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;OFF-AR-10001683;23.64;3;0.2;5.319
9103;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;OFF-ST-10001713;84.784;2;0.2;-16.9568
9104;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;FUR-FU-10000193;64.96;5;0.6;-84.448
9105;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;OFF-BI-10000474;32.06;10;0.8;-51.296
9106;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;OFF-ST-10000129;177.648;2;0.2;-28.8678
9107;CA-2021-163181;07/11/2021;12/11/2021;Standard Class;AB-10105;Consumer;77041;TEC-MA-10001016;287.91;3;0.4;33.5895
9108;CA-2021-132941;25/05/2021;28/05/2021;First Class;MM-18280;Corporate;76117;OFF-SU-10002557;22.368;2;0.2;1.6776
9109;CA-2021-132941;25/05/2021;28/05/2021;First Class;MM-18280;Corporate;76117;OFF-PA-10002160;32.368;7;0.2;11.7334
9110;CA-2021-132941;25/05/2021;28/05/2021;First Class;MM-18280;Corporate;76117;TEC-AC-10003095;207.984;2;0.2;36.3972
9111;CA-2020-132010;13/10/2020;15/10/2020;First Class;MA-17995;Home Office;23223;OFF-EN-10003160;36.4;5;0;17.472
9112;CA-2020-132010;13/10/2020;15/10/2020;First Class;MA-17995;Home Office;23223;TEC-AC-10001542;22.96;2;0;4.3624
9113;CA-2020-132010;13/10/2020;15/10/2020;First Class;MA-17995;Home Office;23223;OFF-ST-10003641;315.2;4;0;6.304
9114;CA-2020-132010;13/10/2020;15/10/2020;First Class;MA-17995;Home Office;23223;OFF-BI-10002432;15.18;3;0;7.1346
9115;CA-2022-135461;07/02/2022;10/02/2022;Second Class;EB-13975;Corporate;90049;TEC-PH-10004094;623.96;5;0.2;38.9975
9116;CA-2023-153045;19/01/2023;24/01/2023;Second Class;NS-18505;Consumer;19140;TEC-PH-10001817;429.6;2;0.4;-93.08
9117;CA-2023-153045;19/01/2023;24/01/2023;Second Class;NS-18505;Consumer;19140;FUR-FU-10002759;31.968;2;0.2;6.3936
9118;CA-2023-153045;19/01/2023;24/01/2023;Second Class;NS-18505;Consumer;19140;FUR-CH-10000309;887.271;3;0.3;-63.3765
9119;CA-2023-153045;19/01/2023;24/01/2023;Second Class;NS-18505;Consumer;19140;OFF-PA-10003673;21.696;4;0.2;7.0512
9120;US-2022-155971;06/06/2022;12/06/2022;Standard Class;RB-19795;Home Office;90036;OFF-LA-10000452;22.05;7;0;10.584
9121;US-2022-155971;06/06/2022;12/06/2022;Standard Class;RB-19795;Home Office;90036;OFF-PA-10000210;99.9;5;0;46.953
9122;CA-2023-122007;18/03/2023;20/03/2023;Second Class;JK-15325;Corporate;90032;OFF-AP-10000358;90.86;7;0;26.3494
9123;CA-2023-162250;24/11/2023;24/11/2023;Same Day;PR-18880;Consumer;94109;OFF-PA-10002137;7.78;1;0;3.501
9124;US-2022-158288;26/11/2022;28/11/2022;Second Class;EH-13945;Consumer;19120;OFF-BI-10003364;78.759;9;0.7;-57.7566
9125;CA-2022-128916;18/08/2022;20/08/2022;Second Class;MA-17560;Home Office;77070;FUR-FU-10001940;9.552;3;0.6;-3.8208
9126;CA-2022-128916;18/08/2022;20/08/2022;Second Class;MA-17560;Home Office;77070;FUR-FU-10000320;5.344;4;0.6;-2.1376
9127;CA-2021-157028;28/11/2021;03/12/2021;Standard Class;MA-17995;Home Office;88001;OFF-AR-10004441;8.28;2;0;3.4776
9128;CA-2023-112473;25/05/2023;01/06/2023;Standard Class;JL-15505;Consumer;77070;OFF-ST-10002182;50.136;3;0.2;-11.2806
9129;US-2023-147655;04/09/2023;05/09/2023;First Class;AS-10045;Corporate;97756;OFF-BI-10002931;88.074;7;0.7;-58.716
9130;CA-2022-130911;24/03/2022;26/03/2022;Second Class;DC-12850;Consumer;44105;FUR-BO-10004357;301.47;3;0.5;-241.176
9131;CA-2022-130911;24/03/2022;26/03/2022;Second Class;DC-12850;Consumer;44105;OFF-AR-10000475;18.656;2;0.2;1.6324
9132;CA-2023-100055;28/05/2023;01/06/2023;Standard Class;MD-17860;Corporate;20707;FUR-FU-10001473;27.46;2;0;9.8856
9133;CA-2023-100055;28/05/2023;01/06/2023;Standard Class;MD-17860;Corporate;20707;OFF-AP-10001469;125.13;3;0;36.2877
9134;CA-2021-157805;31/08/2021;04/09/2021;Standard Class;RH-19510;Home Office;92037;TEC-PH-10004447;555.96;5;0.2;41.697
9135;CA-2022-124254;12/04/2022;17/04/2022;Standard Class;TB-21175;Corporate;27893;OFF-ST-10001469;129.552;3;0.2;-22.6716
9136;CA-2022-124254;12/04/2022;17/04/2022;Standard Class;TB-21175;Corporate;27893;OFF-ST-10000060;51.984;1;0.2;-5.1984
9137;CA-2022-124254;12/04/2022;17/04/2022;Standard Class;TB-21175;Corporate;27893;OFF-PA-10000807;10.272;3;0.2;3.4668
9138;CA-2020-123400;02/02/2020;09/02/2020;Standard Class;EB-13930;Consumer;33710;OFF-BI-10000666;18.336;2;0.7;-12.224
9139;CA-2020-123400;02/02/2020;09/02/2020;Standard Class;EB-13930;Consumer;33710;TEC-PH-10002890;180.96;5;0.2;13.572
9140;CA-2020-106971;02/09/2020;08/09/2020;Standard Class;BM-11785;Consumer;60089;TEC-AC-10000844;475.944;7;0.2;95.1888
9141;CA-2023-123029;30/09/2023;02/10/2023;Second Class;BT-11530;Home Office;90049;TEC-AC-10002402;159.98;2;0;47.994
9142;CA-2022-139409;05/09/2022;07/09/2022;First Class;FW-14395;Corporate;10011;TEC-PH-10003988;43.6;4;0;12.208
9143;US-2023-166688;20/05/2023;26/05/2023;Standard Class;RD-19480;Consumer;89115;OFF-BI-10004040;8.288;2;0.2;3.0044
9144;US-2023-166688;20/05/2023;26/05/2023;Standard Class;RD-19480;Consumer;89115;TEC-PH-10004094;1123.128;9;0.2;70.1955
9145;US-2023-166688;20/05/2023;26/05/2023;Standard Class;RD-19480;Consumer;89115;OFF-AP-10000358;64.9;5;0;18.821
9146;CA-2021-126970;20/09/2021;24/09/2021;Standard Class;TP-21130;Consumer;60540;OFF-BI-10000138;2.808;3;0.8;-4.4928
9147;US-2022-165505;23/01/2022;27/01/2022;Standard Class;CB-12535;Corporate;42420;TEC-AC-10002926;99.98;2;0;42.9914
9148;US-2022-165505;23/01/2022;27/01/2022;Standard Class;CB-12535;Corporate;42420;OFF-AR-10003477;8.04;6;0;2.7336
9149;US-2022-165505;23/01/2022;27/01/2022;Standard Class;CB-12535;Corporate;42420;OFF-ST-10001526;1564.29;13;0;406.7154
9150;US-2020-157070;01/06/2020;06/06/2020;Standard Class;QJ-19255;Corporate;48234;OFF-BI-10001765;138.56;4;0;66.5088
9151;US-2020-157070;01/06/2020;06/06/2020;Standard Class;QJ-19255;Corporate;48234;OFF-AP-10004859;65.52;5;0.1;12.376
9152;US-2021-106873;24/09/2021;29/09/2021;Second Class;KM-16720;Consumer;85323;OFF-AR-10003179;14.576;2;0.2;2.3686
9153;US-2021-106873;24/09/2021;29/09/2021;Second Class;KM-16720;Consumer;85323;TEC-AC-10002345;23.2;2;0.2;1.45
9154;US-2021-106873;24/09/2021;29/09/2021;Second Class;KM-16720;Consumer;85323;OFF-AR-10001246;16.464;7;0.2;1.8522
9155;CA-2022-132990;01/08/2022;03/08/2022;Second Class;KM-16660;Consumer;19140;FUR-FU-10004864;19.312;2;0.2;3.1382
9156;CA-2020-102645;23/01/2020;28/01/2020;Standard Class;IM-15055;Consumer;89115;OFF-PA-10001804;40.08;6;0;19.2384
9157;CA-2020-134215;04/08/2020;08/08/2020;Standard Class;ML-17395;Corporate;4401;OFF-AP-10001271;101.96;2;0;27.5292
9158;CA-2020-134215;04/08/2020;08/08/2020;Standard Class;ML-17395;Corporate;4401;OFF-PA-10004353;259.74;13;0;124.6752
9159;CA-2020-134215;04/08/2020;08/08/2020;Standard Class;ML-17395;Corporate;4401;TEC-AC-10002473;255.42;9;0;104.7222
9160;CA-2022-118934;09/08/2022;14/08/2022;Standard Class;GH-14410;Home Office;37075;OFF-BI-10003314;4.338;3;0.7;-3.0366
9161;CA-2022-118934;09/08/2022;14/08/2022;Standard Class;GH-14410;Home Office;37075;OFF-BI-10004465;11.88;5;0.7;-7.92
9162;CA-2022-160108;08/12/2022;12/12/2022;Standard Class;AG-10900;Consumer;54703;FUR-BO-10003450;405.86;7;0;32.4688
9163;CA-2022-160108;08/12/2022;12/12/2022;Standard Class;AG-10900;Consumer;54703;FUR-CH-10002335;680.01;3;0;176.8026
9164;CA-2021-164007;08/06/2021;12/06/2021;Standard Class;MG-17695;Consumer;60610;TEC-AC-10003433;2.376;3;0.2;0.7425
9165;CA-2021-164007;08/06/2021;12/06/2021;Standard Class;MG-17695;Consumer;60610;OFF-AP-10003849;143.128;2;0.8;-393.602
9166;CA-2022-100300;24/06/2022;26/06/2022;Second Class;MJ-17740;Consumer;92037;TEC-MA-10000984;4476.8;4;0.2;503.64
9167;CA-2022-100300;24/06/2022;26/06/2022;Second Class;MJ-17740;Consumer;92037;OFF-PA-10000418;104.85;1;0;50.328
9168;CA-2022-100300;24/06/2022;26/06/2022;Second Class;MJ-17740;Consumer;92037;OFF-AP-10001242;241.44;3;0;72.432
9169;CA-2022-140571;15/03/2022;19/03/2022;Standard Class;SJ-20125;Home Office;39212;OFF-PA-10001954;319.76;14;0;147.0896
9170;CA-2022-140571;15/03/2022;19/03/2022;Standard Class;SJ-20125;Home Office;39212;OFF-PA-10001954;45.68;2;0;21.0128
9171;US-2022-155768;01/12/2022;01/12/2022;Same Day;LB-16795;Home Office;93030;FUR-FU-10000448;31.96;2;0;1.598
9172;US-2022-155768;01/12/2022;01/12/2022;Same Day;LB-16795;Home Office;93030;OFF-PA-10001357;47.9;1;0;22.992
9173;US-2022-155768;01/12/2022;01/12/2022;Same Day;LB-16795;Home Office;93030;OFF-ST-10002292;1112.94;3;0;222.588
9174;US-2022-155768;01/12/2022;01/12/2022;Same Day;LB-16795;Home Office;93030;OFF-EN-10001219;22.92;3;0;11.2308
9175;CA-2023-119424;12/06/2023;14/06/2023;Second Class;SB-20185;Consumer;98031;TEC-PH-10002564;71.976;3;0.2;8.997
9176;CA-2023-119424;12/06/2023;14/06/2023;Second Class;SB-20185;Consumer;98031;OFF-PA-10001639;19.44;3;0;9.3312
9177;CA-2022-118178;19/03/2022;24/03/2022;Standard Class;CC-12610;Corporate;37211;OFF-BI-10001153;31.086;3;0.7;-20.724
9178;CA-2022-166618;14/11/2022;18/11/2022;Standard Class;DP-13000;Consumer;10035;TEC-PH-10003356;13.98;2;0;3.9144
9179;CA-2022-166618;14/11/2022;18/11/2022;Standard Class;DP-13000;Consumer;10035;OFF-AR-10001725;23.65;1;0;6.149
9180;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;TEC-PH-10002415;707.88;3;0.2;44.2425
9181;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;OFF-BI-10003355;11.952;3;0.2;4.1832
9182;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;OFF-BI-10000216;31.128;3;0.2;11.673
9183;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;TEC-AC-10004803;55.76;4;0;7.8064
9184;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;OFF-PA-10001970;24.56;2;0;11.5432
9185;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;FUR-FU-10004848;51.75;1;0;15.525
9186;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;FUR-CH-10002317;207.184;1;0.2;25.898
9187;CA-2023-156776;07/08/2023;11/08/2023;Standard Class;JL-15505;Consumer;92683;OFF-AP-10002534;1473.1;5;0;412.468
9188;US-2021-130512;21/08/2021;25/08/2021;Standard Class;SM-20320;Home Office;18103;OFF-SU-10001935;3.488;2;0.2;-0.6976
9189;US-2021-130512;21/08/2021;25/08/2021;Standard Class;SM-20320;Home Office;18103;TEC-AC-10000290;21.728;4;0.2;3.8024
9190;US-2021-130512;21/08/2021;25/08/2021;Standard Class;SM-20320;Home Office;18103;OFF-ST-10002574;663.072;6;0.2;-165.768
9191;US-2021-130512;21/08/2021;25/08/2021;Standard Class;SM-20320;Home Office;18103;OFF-BI-10004519;99.588;2;0.7;-82.99
9192;US-2021-130512;21/08/2021;25/08/2021;Standard Class;SM-20320;Home Office;18103;OFF-PA-10003625;49.568;2;0.2;15.49
9193;CA-2021-141810;02/11/2021;07/11/2021;Standard Class;BB-10990;Corporate;78207;OFF-BI-10001524;29.372;7;0.8;-46.9952
9194;CA-2021-141810;02/11/2021;07/11/2021;Standard Class;BB-10990;Corporate;78207;TEC-PH-10002200;344.704;2;0.2;38.7792
9195;CA-2020-146843;30/11/2020;06/12/2020;Standard Class;PB-19150;Consumer;85323;OFF-SU-10001664;47.992;7;0.2;3.5994
9196;CA-2020-146843;30/11/2020;06/12/2020;Standard Class;PB-19150;Consumer;85323;TEC-AC-10002550;102.24;4;0.2;-16.614
9197;CA-2020-103310;10/05/2020;15/05/2020;Standard Class;GM-14680;Consumer;95123;OFF-PA-10004353;39.96;2;0;19.1808
9198;CA-2020-103310;10/05/2020;15/05/2020;Standard Class;GM-14680;Consumer;95123;TEC-PH-10001817;1432;5;0.2;125.3
9199;CA-2020-103310;10/05/2020;15/05/2020;Standard Class;GM-14680;Consumer;95123;OFF-SU-10004737;41.04;6;0;11.0808
9200;CA-2020-103310;10/05/2020;15/05/2020;Standard Class;GM-14680;Consumer;95123;FUR-CH-10002320;256.784;1;0.2;32.098
9201;CA-2022-152688;17/10/2022;20/10/2022;First Class;NR-18550;Consumer;8861;FUR-BO-10001337;120.98;1;0;12.098
9202;CA-2022-152688;17/10/2022;20/10/2022;First Class;NR-18550;Consumer;8861;OFF-BI-10004584;315.98;1;0;148.5106
9203;CA-2022-153836;30/10/2022;03/11/2022;Standard Class;EH-13765;Corporate;10011;OFF-BI-10004817;28.752;3;0.2;10.0632
9204;CA-2022-153836;30/10/2022;03/11/2022;Standard Class;EH-13765;Corporate;10011;OFF-AR-10004602;114.95;5;0;32.186
9205;CA-2022-104689;01/12/2022;05/12/2022;Standard Class;FH-14365;Corporate;90004;OFF-AR-10001149;23.04;8;0;6.912
9206;CA-2022-146423;21/04/2022;21/04/2022;Same Day;BT-11680;Consumer;6460;OFF-AR-10004817;15.48;3;0;4.4892
9207;CA-2022-146423;21/04/2022;21/04/2022;Same Day;BT-11680;Consumer;6460;OFF-PA-10003797;51.84;8;0;24.8832
9208;CA-2023-140781;03/08/2023;07/08/2023;Standard Class;AB-10105;Consumer;61701;TEC-AC-10000682;39.816;3;0.2;7.4655
9209;CA-2023-141747;03/08/2023;08/08/2023;Second Class;SC-20230;Corporate;98105;OFF-ST-10003996;16.06;1;0;4.1756
9210;CA-2023-142776;11/12/2023;14/12/2023;Second Class;RS-19870;Home Office;52601;OFF-EN-10003160;7.28;1;0;3.4944
9211;CA-2023-142776;11/12/2023;14/12/2023;Second Class;RS-19870;Home Office;52601;OFF-BI-10002012;5.4;3;0;2.592
9212;CA-2021-167479;14/03/2021;19/03/2021;Standard Class;AI-10855;Consumer;95661;OFF-PA-10002105;19.44;3;0;9.3312
9213;CA-2020-144071;08/12/2020;15/12/2020;Standard Class;DJ-13420;Corporate;94110;FUR-FU-10000397;39.88;2;0;11.1664
9214;CA-2020-144071;08/12/2020;15/12/2020;Standard Class;DJ-13420;Corporate;94110;FUR-FU-10000758;79.44;3;0;28.5984
9215;US-2023-120908;30/09/2023;02/10/2023;First Class;BF-10975;Corporate;19120;OFF-LA-10004677;20.664;7;0.2;6.9741
9216;CA-2022-152646;21/11/2022;26/11/2022;Standard Class;TH-21235;Corporate;90049;OFF-PA-10004451;32.4;5;0;15.552
9217;CA-2023-103765;24/11/2023;30/11/2023;Standard Class;JG-15310;Corporate;79762;OFF-AP-10002311;13.762;1;0.8;-24.7716
9218;US-2023-118157;14/11/2023;17/11/2023;First Class;AW-10930;Home Office;55407;OFF-EN-10004459;15.28;2;0;7.4872
9219;US-2021-164238;16/08/2021;20/08/2021;Standard Class;JW-15955;Consumer;19120;OFF-ST-10002352;44.688;7;0.2;3.3516
9220;US-2021-164238;16/08/2021;20/08/2021;Standard Class;JW-15955;Consumer;19120;FUR-BO-10000780;301.47;3;0.5;-204.9996
9221;CA-2023-103212;13/10/2023;14/10/2023;First Class;MH-18025;Consumer;70506;OFF-LA-10000248;11.07;3;0;5.2029
9222;CA-2023-103212;13/10/2023;14/10/2023;First Class;MH-18025;Consumer;70506;FUR-TA-10003473;1504.52;4;0;346.0396
9223;CA-2023-103212;13/10/2023;14/10/2023;First Class;MH-18025;Consumer;70506;OFF-PA-10004355;25.92;4;0;12.4416
9224;CA-2023-121160;04/11/2023;04/11/2023;Same Day;FM-14290;Home Office;77803;OFF-BI-10001308;7.536;6;0.8;-13.188
9225;CA-2023-121160;04/11/2023;04/11/2023;Same Day;FM-14290;Home Office;77803;OFF-BI-10003094;1.408;2;0.8;-2.3232
9226;CA-2023-121160;04/11/2023;04/11/2023;Same Day;FM-14290;Home Office;77803;OFF-BI-10004040;4.144;4;0.8;-6.4232
9227;CA-2023-121160;04/11/2023;04/11/2023;Same Day;FM-14290;Home Office;77803;OFF-ST-10002485;52.752;3;0.2;-12.5286
9228;CA-2023-140515;19/03/2023;24/03/2023;Standard Class;GZ-14545;Corporate;90008;OFF-AP-10001205;381.36;7;0;106.7808
9229;CA-2020-153619;03/11/2020;03/11/2020;Same Day;TC-21535;Home Office;90049;OFF-AR-10001868;6.72;4;0;3.36
9230;CA-2023-133718;23/07/2023;26/07/2023;First Class;TB-21520;Consumer;90045;OFF-BI-10003429;15.192;3;0.2;5.5071
9231;CA-2023-133718;23/07/2023;26/07/2023;First Class;TB-21520;Consumer;90045;OFF-PA-10002689;58.32;9;0;27.9936
9232;CA-2020-148383;27/12/2020;31/12/2020;Standard Class;RP-19390;Consumer;85023;OFF-BI-10003650;946.764;6;0.7;-694.2936
9233;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;FUR-FU-10001889;94.68;9;0;31.2444
9234;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;OFF-ST-10000321;23.67;3;0;0.9468
9235;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;TEC-PH-10001530;1091.168;4;0.2;68.198
9236;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;OFF-AR-10004752;18.69;7;0;5.2332
9237;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;FUR-TA-10001539;568.728;3;0.2;28.4364
9238;CA-2022-126732;02/09/2022;06/09/2022;Standard Class;LR-16915;Consumer;90036;OFF-BI-10001553;7.312;1;0.2;2.5592
